,Unnamed: 0,index,State,Pharmacy Name,Street Address 1 (physical store address),Street Address 2,City,Zip,Borough,county,location_lat,location_long,Location
5855,5855,5879,North,Omnicare of Abingdon,18377 Westinghouse Rd,18377 Westinghouse Rd,Abingdon,24210,,Washington County,,,"18377 Westinghouse Rd, Abingdon, North, 24210"
5856,5856,5880,North,Omnicare of Charlotte,6601 Northpark Blvd.,"6601 Northpark Blvd., Suite C",Charlotte,28216,Mecklenburg,Mecklenburg County,35.308842024243200,-80.85396699263620,"6601 Northpark Blvd., Charlotte, North, 28216"
5857,5857,5881,North,Omnicare of Raleigh,1815 Garner Station Boulevard,1815 Garner Station Boulevard,Raleigh,27603,Wake,Wake County,,,"1815 Garner Station Boulevard, Raleigh, North, 27603"
5858,5858,5882,North,Omnicare of Spartanburg,111 Corporate Dr.,"111 Corporate Dr., Suite L",Spartanburg,29303,,Spartanburg County,,,"111 Corporate Dr., Spartanburg, North, 29303"
5859,5859,5883,North,Omnicare of Northern Illinois,2313 S Mount Prospect Rd,2313 S Mount Prospect Rd,Des Plaines,60018,,Cook County,,,"2313 S Mount Prospect Rd, Des Plaines, North, 60018"
5860,5860,5884,North,Omnicare Clinical Intervention Cntr- Spartanburg,111 Corporate Dr,348 A East Blackstock Rd,Spartanburg,29301,,Spartanburg County,,,"111 Corporate Dr, Spartanburg, North, 29301"
5861,5861,5885,North,Omnicare of Portsmouth,1320 Court Street,"1320 Court Street, Suite 101",Portsmouth,23704,,Portsmouth city,,,"1320 Court Street, Portsmouth, North, 23704"
5862,5862,5886,North,CVS/pharmacy #17050,1201 Beaver Creek Commons Dr,1201 Beaver Creek Commons Dr,Apex,27502,Wake,Wake County,35.7447471,-78.877715,"1201 Beaver Creek Commons Dr, Apex, North, 27502"
5863,5863,5887,North,CVS/pharmacy #17106,15 Mckenna Rd,15 Mckenna Rd,Arden,28704,Buncombe,Buncombe County,,,"15 Mckenna Rd, Arden, North, 28704"
5864,5864,5888,North,CVS/pharmacy #17130,1475 University Drive,1475 University Drive,Burlington,27215,Alamance,Alamance County,36.067522,-79.520934,"1475 University Drive, Burlington, North, 27215"
5865,5865,5889,North,CVS/pharmacy #16370,2021 Walnut Street,2021 Walnut Street,Cary,27518,Wake,Wake County,35.7575549,-78.7382948,"2021 Walnut Street, Cary, North, 27518"
5866,5866,5890,North,CVS/pharmacy #17635,7129 O`Kelly Chapel Rd,7129 O`Kelly Chapel Rd,Cary,27519,Wake,Wake County,35.84564991912000,-78.886839463384,"7129 O`Kelly Chapel Rd, Cary, North, 27519"
5867,5867,5891,North,CVS/pharmacy #16235,9531 South Blvd,9531 South Blvd,Charlotte,28273,Mecklenburg,Mecklenburg County,35.106246494657500,-80.88098462681330,"9531 South Blvd, Charlotte, North, 28273"
5868,5868,5892,North,CVS/pharmacy #16461,8120 University City Blvd,8120 University City Blvd,Charlotte,28213,Mecklenburg,Mecklenburg County,35.29260295,-80.7457415086194,"8120 University City Blvd, Charlotte, North, 28213"
5869,5869,5893,North,CVS/pharmacy #16466,7860 Rea Rd,7860 Rea Rd,Charlotte,28277,Mecklenburg,Mecklenburg County,35.0588323,-80.81611910464100,"7860 Rea Rd, Charlotte, North, 28277"
5870,5870,5894,North,CVS/pharmacy #16916,8830 Albermarle Rd,8830 Albermarle Rd,Charlotte,28227,Mecklenburg,Mecklenburg County,,,"8830 Albermarle Rd, Charlotte, North, 28227"
5871,5871,5895,North,CVS/pharmacy #17178,9870 Rea Road,9870 Rea Road,Charlotte,28277,Mecklenburg,Mecklenburg County,35.0375029,-80.80850432551820,"9870 Rea Road, Charlotte, North, 28277"
5872,5872,5896,North,CVS/pharmacy #17319,900 Metropolitan Ave Ste 2,900 Metropolitan Ave Ste 2,Charlotte,28204,Mecklenburg,Mecklenburg County,,,"900 Metropolitan Ave Ste 2, Charlotte, North, 28204"
5873,5873,5897,North,CVS/pharmacy #16992,4037 Durham Chapel Hill Blvd,4037 Durham Chapel Hill Blvd,Durham,27707,Durham,Durham County,35.9662251,-78.9589406,"4037 Durham Chapel Hill Blvd, Durham, North, 27707"
5874,5874,5898,North,CVS/pharmacy #17157,8210 Renaissance Pkwy,8210 Renaissance Pkwy,Durham,27713,Durham,Durham County,35.90257225,-78.9565666026038,"8210 Renaissance Pkwy, Durham, North, 27713"
5875,5875,5899,North,CVS/pharmacy #16478,2700 Timber Dr,2700 Timber Dr,Garner,27529,Wake,Wake County,35.715531,-78.63899149363820,"2700 Timber Dr, Garner, North, 27529"
5876,5876,5900,North,CVS/pharmacy #16945,1040 Timber Drive E,1040 Timber Drive E,Garner,27529,Wake,Wake County,35.6874854,-78.5783156,"1040 Timber Drive E, Garner, North, 27529"
5877,5877,5901,North,CVS/pharmacy #17576,425 Cox Road,425 Cox Road,Gastonia,28054,Gaston,Gaston County,35.26331267115630,-81.13367799080670,"425 Cox Road, Gastonia, North, 28054"
5878,5878,5902,North,CVS/pharmacy #16373,1204 Sunburst Dr,1204 Sunburst Dr,Goldsboro,27534,Wayne,Wayne County,35.3801024,-77.9392412,"1204 Sunburst Dr, Goldsboro, North, 27534"
5879,5879,5903,North,CVS/pharmacy #16458,1212 Bridford Pkwy,1212 Bridford Pkwy,Greensboro,27407,Guilford,Guilford County,36.05865632921840,-79.90333522655240,"1212 Bridford Pkwy, Greensboro, North, 27407"
5880,5880,5904,North,CVS/pharmacy #16538,2701 Lawndale Dr,2701 Lawndale Dr,Greensboro,27408,Guilford,Guilford County,36.1046534,-79.8215857,"2701 Lawndale Dr, Greensboro, North, 27408"
5881,5881,5905,North,CVS/pharmacy #17193,1628 Highwood`S Blvd,1628 Highwoods Blvd,Greensboro,27410,Guilford,Guilford County,,,"1628 Highwood`S Blvd, Greensboro, North, 27410"
5882,5882,5906,North,CVS/pharmacy #16410,3040 Evans St,3040 Evans St,Greenville,27834,Pitt,Pitt County,35.57949239192140,-77.38128138066180,"3040 Evans St, Greenville, North, 27834"
5883,5883,5907,North,CVS/pharmacy #16539,1910 Catawba Valley Blvd Se,1910 Catawba Valley Blvd Se,Hickory,28602,Catawba,Catawba County,35.70097776127840,-81.30421500953840,"1910 Catawba Valley Blvd Se, Hickory, North, 28602"
5884,5884,5908,North,CVS/pharmacy #16459,1050 Mall Loop Rd,1050 Mall Loop Rd,High Point,27262,Guilford,Guilford County,35.99339391951380,-80.0079003858904,"1050 Mall Loop Rd, High Point, North, 27262"
5885,5885,5909,North,CVS/pharmacy #17636,100 Grand Hill Place,100 Grand Hill Place,Holly Springs,27540,Wake,Wake County,35.66082845,-78.85208217545270,"100 Grand Hill Place, Holly Springs, North, 27540"
5886,5886,5910,North,CVS/pharmacy #16374,9801 Sam Furr Rd,9801 Sam Furr Rd,Huntersville,28078,Mecklenburg,Mecklenburg County,35.44205402298850,-80.86179687356320,"9801 Sam Furr Rd, Huntersville, North, 28078"
5887,5887,5911,North,CVS/pharmacy #16581,1395 D Western Blvd,1395 D Western Blvd,Jacksonville,28546,Onslow,Onslow County,34.7742562,-77.3889238,"1395 D Western Blvd, Jacksonville, North, 28546"
5888,5888,5912,North,CVS/pharmacy #17217,1090 S Main Street,1090 S Main Street,Kernersville,27284,Forsyth,Forsyth County,36.1097646,-80.0989164,"1090 S Main Street, Kernersville, North, 27284"
5889,5889,5913,North,CVS/pharmacy #17196,1000 Shoppes At Midway Drive,1000 Shoppes At Midway Drive,Knightdale,27545,Wake,Wake County,35.79685,-78.510193,"1000 Shoppes At Midway Drive, Knightdale, North, 27545"
5890,5890,5914,North,CVS/pharmacy #16342,1900 Matthews Township Pkwy,1900 Matthews Township Pkwy,Matthews,28105,Mecklenburg,Mecklenburg County,35.12245575,-80.70568317131650,"1900 Matthews Township Pkwy, Matthews, North, 28105"
5891,5891,5915,North,CVS/pharmacy #17162,2901 W Highway 74,2901 W Highway 74,Monroe,28110,Union,Union County,,,"2901 W Highway 74, Monroe, North, 28110"
5892,5892,5916,North,CVS/pharmacy #16835,594 River Hwy,594 River Hwy,Mooresville,28117,Iredell,Iredell County,35.5984955,-80.8714431,"594 River Hwy, Mooresville, North, 28117"
5893,5893,5917,North,CVS/pharmacy #17605,3001 Market Center Dr,3001 Market Center Dr,Morrisville,27560,Wake,Wake County,35.8056424,-78.8152223,"3001 Market Center Dr, Morrisville, North, 27560"
5894,5894,5918,North,CVS/pharmacy #16404,3410 Dr M L King Jr Blvd,3410 Dr M L King Jr Blvd,New Bern,28562,Craven,Craven County,,,"3410 Dr M L King Jr Blvd, New Bern, North, 28562"
5895,5895,5919,North,CVS/pharmacy #16460,4841 Grove Barton Rd,4841 Grove Barton Rd,Raleigh,27613,Wake,Wake County,35.87086200667500,-78.71693675326040,"4841 Grove Barton Rd, Raleigh, North, 27613"
5896,5896,5920,North,CVS/pharmacy #16917,8651 Brier Creek Pkwy,8651 Brier Creek Pkwy,Raleigh,27617,Wake,Wake County,35.90472147538140,-78.78649306470180,"8651 Brier Creek Pkwy, Raleigh, North, 27617"
5897,5897,5921,North,CVS/pharmacy #17012,4191 The Circle At North Hills St,4191 The Circle At North Hills St,Raleigh,27609,Wake,Wake County,35.8378276,-78.6422155,"4191 The Circle At North Hills St, Raleigh, North, 27609"
5898,5898,5922,North,CVS/pharmacy #16371,731 Sutters Creek Blvd,731 Sutters Creek Blvd,Rocky Mount,27804,Nash,Nash County,,,"731 Sutters Creek Blvd, Rocky Mount, North, 27804"
5899,5899,5923,North,CVS/pharmacy #16834,12000 Retail Dr,12000 Retail Dr,Wake Forest,27587,Wake,Wake County,35.97488855,-78.54180903367790,"12000 Retail Dr, Wake Forest, North, 27587"
5900,5900,5924,North,CVS/pharmacy #17458,6350 Weddington Rd,6350 Weddington Rd,Wesley Chapel,28104,Union,Union County,35.001188785627500,-80.696026128863,"6350 Weddington Rd, Wesley Chapel, North, 28104"
5901,5901,5925,North,CVS/pharmacy #16480,4711 New Centre Dr,4711 New Centre Dr,Wilmington,28405,New Hanover,New Hanover County,34.249063,-77.882013,"4711 New Centre Dr, Wilmington, North, 28405"
5902,5902,5926,North,CVS/pharmacy #17248,3401 Raleigh Rd Pkwy W,"3401 Raleigh Rd Pkwy W, Ste 1A",Wilson,27896,Wilson,Wilson County,,,"3401 Raleigh Rd Pkwy W, Wilson, North, 27896"
5903,5903,5927,North,CVS/pharmacy #16457,5420 University Pkwy,5420 University Pkwy,Winston-Salem,27105,Forsyth,Forsyth County,36.168208,-80.2791005,"5420 University Pkwy, Winston-Salem, North, 27105"
5904,5904,5928,North,CVS/pharmacy #16231,2056 Skibo Rd,2056 Skibo Rd,Fayetteville,28314,Cumberland,Cumberland County,35.05480786956520,-78.97282760869570,"2056 Skibo Rd, Fayetteville, North, 28314"
5905,5905,5929,North,CVS/pharmacy #16465,1040 Hanes Mall Blvd,1040 Hanes Mall Blvd,Winston-Salem,27103,Forsyth,Forsyth County,36.06765879416130,-80.32254760016990,"1040 Hanes Mall Blvd, Winston-Salem, North, 27103"
5906,5906,5930,North,CVS/pharmacy #16930,115 River Hills Rd,115 River Hills Rd,Asheville,28805,Buncombe,Buncombe County,35.5734794,-82.519867,"115 River Hills Rd, Asheville, North, 28805"
5907,5907,5931,North,CVS/pharmacy #16947,7900 Old Wake Forest Rd,7900 Old Wake Forest Rd,Raleigh,27616,Wake,Wake County,35.8665192,-78.5674604,"7900 Old Wake Forest Rd, Raleigh, North, 27616"
5908,5908,5932,North,CVS/pharmacy #17168,9841 Northlake Centre Pkwy,9841 Northlake Centre Pkwy,Charlotte,28216,Mecklenburg,Mecklenburg County,35.350171700000000,-80.86004270908100,"9841 Northlake Centre Pkwy, Charlotte, North, 28216"
5909,5909,5933,North,CVS/pharmacy #17215,12830 Walker Branch Road,12830 Walker Branch Road,Charlotte,28273,Mecklenburg,Mecklenburg County,,,"12830 Walker Branch Road, Charlotte, North, 28273"
5910,5910,5934,North,CVS/pharmacy #17249,6150 Bayfield Pkwy,6150 Bayfield Pkwy,Concord,28027,Cabarrus,Cabarrus County,35.4166574,-80.6790678,"6150 Bayfield Pkwy, Concord, North, 28027"
5911,5911,5935,North,"Optum Pharmacy 705, LLC",3539 Bluecutt Road,3539 Bluecutt Road,Columbus,39705,,Lowndes County,,,"3539 Bluecutt Road, Columbus, North, 39705"
5912,5912,5936,North,"Optum Pharmacy 702, LLC",1050 Patrol Road,1050 Patrol Road,Jeffersonville,47130,,Clark County,,,"1050 Patrol Road, Jeffersonville, North, 47130"
5913,5913,5937,North,"Optum Pharmacy 704, Inc.",5627 University Heights,5627 University Heights,San Antonio,78249,,Bexar County,,,"5627 University Heights, San Antonio, North, 78249"
5914,5914,5938,North,"Novant Health Oncology Specialists, Wilkes",1913 Westpark Drive,1913 Westpark Drive,Nth Wilkesboro,28659,Wilkes,Wilkes County,,,"1913 Westpark Drive, Nth Wilkesboro, North, 28659"
5915,5915,5939,North,BB&T Clinic Lumberton,4251 Fayetteville Rd,4251 Fayetteville Rd,Lumberton,28358,Robeson,Robeson County,34.64968037878410,-78.99994265441810,"4251 Fayetteville Rd, Lumberton, North, 28358"
5916,5916,5940,North,BB&T Clinic Whiteville,2586 James E White Hwy.,"2586 James E White Hwy., Bldg A",Whiteville,28472,Columbus,Columbus County,,,"2586 James E White Hwy., Whiteville, North, 28472"
5917,5917,5941,North,Kernersville in Chatham,700 Johnson Ridge Road,700 Johnson Ridge Road,Elkin,28621,Surry,Surry County,36.267041,-80.836212,"700 Johnson Ridge Road, Elkin, North, 28621"
5918,5918,5942,North,Pink Hill in Haymount,2346 Barrington Circle,2346 Barrington Circle,Fayetteville,28303,Cumberland,Cumberland County,35.07100777777780,-78.91945214141410,"2346 Barrington Circle, Fayetteville, North, 28303"
5919,5919,5943,North,Pink Hill in Whispering Pines,523 Country Club Drive,523 Country Club Drive,Fayetteville,28301,Cumberland,Cumberland County,35.104153387755100,-78.8872406122449,"523 Country Club Drive, Fayetteville, North, 28301"
5920,5920,5944,North,Kernersville in Heartland,1131 North Church Street,1131 North Church Street,Greensboro,27401,Guilford,Guilford County,36.09153724456050,-79.78389603893150,"1131 North Church Street, Greensboro, North, 27401"
5921,5921,5945,North,Kernersville in Adams Farm,5100 Mackay Road,5100 Mackay Road,Greensboro,27282,Guilford,Guilford County,36.017309,-79.900447,"5100 Mackay Road, Greensboro, North, 27282"
5922,5922,5946,North,Kernersville in Scottish Pines,620 Johns Road,620 Johns Road,Laurinburg,28352,Scotland,Scotland County,34.760509,-79.466435,"620 Johns Road, Laurinburg, North, 28352"
5923,5923,5947,North,Pink Hill in Crystal Bluffs,4010 Bridges Street,4010 Bridges Street,Morehead City,28557,Carteret,Carteret County,34.72647,-76.763015,"4010 Bridges Street, Morehead City, North, 28557"
5924,5924,5948,North,Kernersville in Bayview,300 Kensington Park Drive,300 Kensington Park Drive,New Bern,28560,Craven,Craven County,35.141344,-77.100282,"300 Kensington Park Drive, New Bern, North, 28560"
5925,5925,5949,North,Walgreens #16087,9428 Steele Creek Road,9428 Steele Creek Road,Charlotte,28273,Mecklenburg,Mecklenburg County,35.137779,-80.977382,"9428 Steele Creek Road, Charlotte, North, 28273"
5926,5926,5950,North,AdventHealth Infusion Center Haywood,600 Hospital Drive,"600 Hospital Drive, Suite 10",Clyde,28721,Haywood,Haywood County,,,"600 Hospital Drive, Clyde, North, 28721"
5927,5927,5951,North,UNCP- Pembroke Health Pharmacy,113 Hawk Drive,113 Hawk Drive,Pembroke,28372,Robeson,Robeson County,,,"113 Hawk Drive, Pembroke, North, 28372"
5928,5928,5952,North,GoGoMeds,525 Alexandria Pike,525 Alexandria Pike,Southgate,41071,,Campbell County,,,"525 Alexandria Pike, Southgate, North, 41071"
5929,5929,5953,North,Costco Pharmacy #1206,1021 Pine Plaza Drive,1021 Pine Plaza Drive,Apex,27523,Wake,Wake County,35.74665085,-78.82685841888100,"1021 Pine Plaza Drive, Apex, North, 27523"
5930,5930,5954,North,CMC Rx Oakboro,218 Alonzo Rd,P.O. Box 38,Oakboro,28129,Stanly,Stanly County,35.224136130186600,-80.32127307993880,"218 Alonzo Rd, Oakboro, North, 28129"
5931,5931,5955,North,CMC Rx Albemarle,105 Yadkin St,"105 Yadkin St, Ste 103",Albemarle,28001,Stanly,Stanly County,35.36277,-80.19697844300950,"105 Yadkin St, Albemarle, North, 28001"
5932,5932,5956,North,CMC Rx Norwood,269 S Main St,269 S Main St,Norwood,28128,Stanly,Stanly County,35.22258028169010,-80.11589007042250,"269 S Main St, Norwood, North, 28128"
5933,5933,5957,North,UNC Shared Services Cntr Pharmacy-Dept of UNC HCS,4400 Emperor Blvd.,"4400 Emperor Blvd., Suite 200",Durham,27703,Durham,Durham County,35.872130550000000,-78.8403291761591,"4400 Emperor Blvd., Durham, North, 27703"
5934,5934,5958,North,QwikMed Pharmacy & Clinic,204 Westwood Shopping Center,204 Westwood Shopping Center,Fayetteville,28314,Cumberland,Cumberland County,35.067354883534100,-78.95293893574300,"204 Westwood Shopping Center, Fayetteville, North, 28314"
5935,5935,5959,North,UNC Shared Service Cntr Pharmacy-Dept of UNC Hosp,4400 Emperor Blvd.,"4400 Emperor Blvd., Suite 100",Durham,27703,Durham,Durham County,35.872130550000000,-78.8403291761591,"4400 Emperor Blvd., Durham, North, 27703"
5936,5936,5960,North,Medipack Pharmacy- ADS Woodbury Wellness & Rehab,2778 Country Club Drive,2778 Country Club Drive,Hampstead,28443,Pender,Pender County,,,"2778 Country Club Drive, Hampstead, North, 28443"
5937,5937,5961,North,Medi Weightloss Clinics of North Raleigh,1911 Falls Valley Dr.,"1911 Falls Valley Dr., Suite 105",Raleigh,27615,Wake,Wake County,35.89862926099770,-78.60794915585170,"1911 Falls Valley Dr., Raleigh, North, 27615"
5938,5938,5962,North,Walker's Drug Store,4390 Colwick Rd,4390 Colwick Rd,Charlotte,28211,Mecklenburg,Mecklenburg County,35.1771891,-80.7983078,"4390 Colwick Rd, Charlotte, North, 28211"
5939,5939,5963,North,Julian Pierce Health Center Pharmacy,307 E Wardell Drive,307 E Wardell Drive,Pembroke,28372,Robeson,Robeson County,,,"307 E Wardell Drive, Pembroke, North, 28372"
5940,5940,5964,North,Wal-Mart Pharmacy #10-6879,2820 Gillespie Street,2820 Gillespie Street,Fayetteville,28306,Cumberland,Bladen County,35.0032938444712,-78.89878659018140,"2820 Gillespie Street, Fayetteville, North, 28306"
5941,5941,5965,North,"Our Health Professional Physician Group, LLC",8700 Pineville-Matthews Road Suite 350,8700 Pineville-Matthews Road Suite 350,Charlotte,28226,Mecklenburg,Mecklenburg County,,,"8700 Pineville-Matthews Road Suite 350, Charlotte, North, 28226"
5942,5942,5966,North,"Our Health Professional Physician Group, LLC",4000 Wilkinson Blvd Suite A,4000 Wilkinson Blvd Suite A,Charlotte,28208,Mecklenburg,Mecklenburg County,,,"4000 Wilkinson Blvd Suite A, Charlotte, North, 28208"
5943,5943,5967,North,"Our Health Professional Physician Group, LLC",10216 Perimeter Parkway Unit C,10216 Perimeter Parkway Unit C,Charlotte,28216,Mecklenburg,Mecklenburg County,,,"10216 Perimeter Parkway Unit C, Charlotte, North, 28216"
5944,5944,5968,North,"Our Health Professional Physician Group, LLC",9020 Albermarle Rd.,"9020 Albermarle Rd., Suite E",Charlotte,28208,Mecklenburg,Mecklenburg County,,,"9020 Albermarle Rd., Charlotte, North, 28208"
5945,5945,5969,North,"Our Health Professional Physician Group, LLC",901 E 4Th Street,"901 E 4Th Street, Suite D",Charlotte,28204,Mecklenburg,Mecklenburg County,35.219499,-80.836031,"901 E 4Th Street, Charlotte, North, 28204"
5946,5946,5970,North,"OrlRx, LLC",1490 Sunshadow Drive,"1490 Sunshadow Drive, Suite 3020",Casselberry,32707,,Seminole County,,,"1490 Sunshadow Drive, Casselberry, North, 32707"
5947,5947,5971,North,Medical Village Pharmacy,815 Fairgrove Church Rd Se,815 Fairgrove Church Rd Se,Conover,28613,Catawba,Catawba County,,,"815 Fairgrove Church Rd Se, Conover, North, 28613"
5948,5948,5972,North,Medical Center Pharmacy,607 E Academy St,607 E Academy St,Cherryville,28021,Gaston,Gaston County,35.379004304926900,-81.37302608780940,"607 E Academy St, Cherryville, North, 28021"
5949,5949,5973,North,"Wayne Pharmacy, Inc.",2302 Wayne Memorial Drive,2302 Wayne Memorial Drive,Goldsboro,27534,Wayne,Wayne County,35.3981731434096,-77.96188389603250,"2302 Wayne Memorial Drive, Goldsboro, North, 27534"
5950,5950,5974,North,"Magellan Rx Pharmacy, LLC",6870 Shadowridge Dr.,8621 Robert Fulton Drive,Columbia,21046,,Howard County,,,"6870 Shadowridge Dr., Columbia, North, 21046"
5951,5951,5975,North,Atrium Health Stanly,301 Yadkin St,301 Yadkin St,Albemarle,28001,Stanly,Stanly County,35.362682,-80.194127,"301 Yadkin St, Albemarle, North, 28001"
5952,5952,5976,North,Davis Regional Medical Center,218 Old Mocksville Rd,218 Old Mocksville Rd,Statesville,28625,Iredell,Iredell County,35.8191549,-80.82917193769810,"218 Old Mocksville Rd, Statesville, North, 28625"
